molecule_finger,predicted_bioactivity,true_bioactivity
00000000000000000000000000000000011111111111100000000000000000000111111111110000000000000000000000100010000000000000000000000000000000000000000000000000000000000111111111100000000000000000000001111111111110000000000000000000010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000000000111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0010110101011111110111101111111011010110011001111101111001000100110110011001001001100011101100001111001000110110011111001011001100000011110011101001010000001100101000100011111011111001001111100011000011110111011001110110100110001101101110110001001100000010101011100100100000100001000011010101001010011011011100101101110100100111100011100010010111111110101011111001100111010000011001110110110111110010010000010111010010010110011110100100100000011011000111100110100010011100011011010010110010001110,0000000000000000000000000000000100000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000010000000010000000000000000000000000000000001000000000000001000000000
00000000000000000000000000000000011111000000000000000000000000000111110000000000000000000000000000000000000000000000000000000000011110000000000000000000000000000000000000000000000000000000000001111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0010110101011111110111101111111011010110011001111101111001000100110110011001001001100011101100001111001000110110011111001011001100000011110011101001010000001100101000100011111011111001001111100011000011110111011001110110100110001101101110110001001100000010101011100100100000100001000011010101001010011011011100101101110100100111100011100010010111111110101011111001100111010000011001110110110111110010010000010111010010010110011110100100100000011011000111100110100010011100011011010010110010001110,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000000000000000000000000000000000000111111100000000000000000000000001111100000000000000000000000000000000000000000000000000000000000111110000000000000000000000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0010110101011111110111101111111011010110011001111101111001000100110110011001001001100011101100001111001000110110011111001011001100000011110011101001010000001100101000100011111011111001001111100011000011110111011001110110100110001101101110110001001100000010101011100100100000100001000011010101001010011011011100101101110100100111100011100010010111111110101011111001100111010000011001110110110111110010010000010111010010010110011110100100100000011011000111100110100010011100011011010010110010001110,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000011111111100000000000000000000000111111100000000000000000000000001111111110000000000000000000000000000000000000000000000000000000111111100000000000000000000000001111111100000000000000000000000010110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101100000000000000000000000000111100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0010110101011111110111101111111011010110011001111101111001000100110110011001001001100011101100001111001000110110011111001011001100000011110011101001010000001100101000100011111011111001001111100011000011110111011001110110100110001101101110110001001100000010101011100100100000100001000011010101001010011011011100101101110100100111100011100010010111111110101011111001100111010000011001110110110111110010010000010111010010010110011110100100100000011011000111100110100010011100011011010010110010001110,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000011111111110000000000000000000000000100000000000000000000000000000000000000000000000000000000000011111111100000000000000000000000111111111000000000000000000000001111111111000000000000000000000001010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111110000000000000000000000000111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0010110101011111110111101111111011010110011001111101111001000100110110011001001001100011101100001111001000110110011111001011001100000011110011101001010000001100101000100011111011111001001111100011000011110111011001110110100110001101101110110001001100000010101011100100100000100001000011010101001010011011011100101101110100100111100011100010010111111110101011111001100111010000011001110110110111110010010000010111010010010110011110100100100000011011000111100110100010011100011011010010110010001110,0000000000000000000000000000000000000000000000000000000000100000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000001000000010000000000000000000000111111111100000000000000000000001111111100000000000000000000000000000000000000000000000000000000111111111000000000000000000000001111111000000000000000000000000010111011000000000000000000000000000000000000000000000000000000000000000001000000000000000000000011111110000000000000000000000000111110111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0010110101011111110111101111111011010110011001111101111001000100110110011001001001100011101100001111001000110110011111001011001100000011110011101001010000001100101000100011111011111001001111100011000011110111011001110110100110001101101110110001001100000010101011100100100000100001000011010101001010011011011100101101110100100111100011100010010111111110101011111001100111010000011001110110110111110010010000010111010010010110011110100100100000011011000111100110100010011100011011010010110010001110,0000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000011111111100000000000000000000000111111111100000000000000000000001111111100000000000000000000000000000000000000000000000000000000111111100000000000000000000000001111111111000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111110000000000000000000000000101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0010110101011111110111101111111011010110011001111101111001000100110110011001001001100011101100001111001000110110011111001011001100000011110011101001010000001100101000100011111011111001001111100011000011110111011001110110100110001101101110110001001100000010101011100100100000100001000011010101001010011011011100101101110100100111100011100010010111111110101011111001100111010000011001110110110111110010010000010111010010010110011110100100100000011011000111100110100010011100011011010010110010001110,0001001001000001000000000000000000000000000010000000000000000000000010000000001100000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000100100000000000000000100001000000000000000001000000000000000000000000000100000000000000000000000000000000000000000000100100000000000000000000000000000001000000000000000000000000000010000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000011111111000000000000000000000000111111110000000000000000000000001111110000000000000000000000000000000000000000000000000000000000111111110000000000000000000000001111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111000000000000000000000000000111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0010110101011111110111101111111011010110011001111101111001000100110110011001001001100011101100001111001000110110011111001011001100000011110011101001010000001100101000100011111011111001001111100011000011110111011001110110100110001101101110110001001100000010101011100100100000100001000011010101001010011011011100101101110100100111100011100010010111111110101011111001100111010000011001110110110111110010010000010111010010010110011110100100100000011011000111100110100010011100011011010010110010001110,0000010000000000000000000000001000000000000000000000000000000001000000000000000000000000000000000000000000000000000010000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000001000000000000000010000000000000000000000000000000000000000000000000010000000010000000000000000100000000000000000000000000000000000000000000000
00000000000000000000000000000000011111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111110000000000000000000000000111110000000000000000000000000001111110000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111000000000000000000000000000111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0010110101011111110111101111111011010110011001111101111001000100110110011001001001100011101100001111001000110110011111001011001100000011110011101001010000001100101000100011111011111001001111100011000011110111011001110110100110001101101110110001001100000010101011100100100000100001000011010101001010011011011100101101110100100111100011100010010111111110101011111001100111010000011001110110110111110010010000010111010010010110011110100100100000011011000111100110100010011100011011010010110010001110,0000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000011111111000000000000000000000000111111110000000000000000000000001111111000000000000000000000000000000000000000000000000000000000111111110000000000000000000000001111111100000000000000000000000001101000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000011111111000000000000000000000000111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0010110101011111110111101111111011010110011001111101111001000100110110011001001001100011101100001111001000110110011111001011001100000011110011101001010000001100101000100011111011111001001111100011000011110111011001110110100110001101101110110001001100000010101011100100100000100001000011010101001010011011011100101101110100100111100011100010010111111110101011111001100111010000011001110110110111110010010000010111010010010110011110100100100000011011000111100110100010011100011011010010110010001110,0000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000011111111110000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111100000000000000000000000000111111111000000000000000000000001111111111000000000000000000000001101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111010000000000000000000000000111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0010110101011111110111101111111011010110011001111101111001000100110110011001001001100011101100001111001000110110011111001011001100000011110011101001010000001100101000100011111011111001001111100011000011110111011001110110100110001101101110110001001100000010101011100100100000100001000011010101001010011011011100101101110100100111100011100010010111111110101011111001100111010000011001110110110111110010010000010111010010010110011110100100100000011011000111100110100010011100011011010010110010001110,0000000010000000000000000000000000000000000000000000000000001000100000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000010100000000000000000000000000000000000000000
00000000000000000000000000000000011111110000000000000000000000000000000000000000000000000000000001111111000000000000000000000000011111110000000000000000000000000111110000000000000000000000000001111111000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000011111110000000000000000000000000111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0010110101011111110111101111111011010110011001111101111001000100110110011001001001100011101100001111001000110110011111001011001100000011110011101001010000001100101000100011111011111001001111100011000011110111011001110110100110001101101110110001001100000010101011100100100000100001000011010101001010011011011100101101110100100111100011100010010111111110101011111001100111010000011001110110110111110010010000010111010010010110011110100100100000011011000111100110100010011100011011010010110010001110,0000000000000000000000000000001000000100000000000000000000000001000001100000000100010100000000000001100000000000100000001000000010000000000100000000000000001000000000000000000000000000100000001000000000000000000000000000000000000000000000000010000000000000000100000000000000000000000100000000000000101000000010000000110000000000100000000000000000100000000000000000100000000000000000000000010000000001000000000000000000000000100000010010000000000010000000000000000000000100000000000010000000000000
00000000000000000000000000000000011111111100000000000000000000000011000000000000000000000000000001111111100000000000000000000000011111000000000000000000000000000111111000000000000000000000000001111111110000000000000000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111100000000000000000000000111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0010110101011111110111101111111011010110011001111101111001000100110110011001001001100011101100001111001000110110011111001011001100000011110011101001010000001100101000100011111011111001001111100011000011110111011001110110100110001101101110110001001100000010101011100100100000100001000011010101001010011011011100101101110100100111100011100010010111111110101011111001100111010000011001110110110111110010010000010111010010010110011110100100100000011011000111100110100010011100011011010010110010001110,0000010010000011000000000000000100001001000010000000000000010000000000000000000000000000000000100001001000000000010000000000000100000000100000000000000001000100000000010000000000010000000000000000000000000000000000000000000000010000000000000001000000000010000000000000000100010110000000000000000000000000000000000000100000000000010000000000000000000000000000000000010000000000000000000000010000000100000000000000000000000000000000000000100000000100000000000000000000000000000000001000000000010000
00000000000000000000000000000000011111111100000000000000000000000111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111110000000000000000000000001111111110000000000000000000000010110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000000000111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0010110101011111110111101111111011010110011001111101111001000100110110011001001001100011101100001111001000110110011111001011001100000011110011101001010000001100101000100011111011111001001111100011000011110111011001110110100110001101101110110001001100000010101011100100100000100001000011010101001010011011011100101101110100100111100011100010010111111110101011111001100111010000011001110110110111110010010000010111010010010110011110100100100000011011000111100110100010011100011011010010110010001110,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000011111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111000000000000000000000000001111111000000000000000000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111100000000000000000000000000111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0010110101011111110111101111111011010110011001111101111001000100110110011001001001100011101100001111001000110110011111001011001100000011110011101001010000001100101000100011111011111001001111100011000011110111011001110110100110001101101110110001001100000010101011100100100000100001000011010101001010011011011100101101110100100111100011100010010111111110101011111001100111010000011001110110110111110010010000010111010010010110011110100100100000011011000111100110100010011100011011010010110010001110,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000100000000000000000010000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000011111111111000000000000000000000111111111100000000000000000000001111111110000000000000000000000011111110100000000000000000000000111111101000000000000000000000001111111111100000000000000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011100110000000000000000000000000111010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0010110101011111110111101111111011010110011001111101111001000100110110011001001001100011101100001111001000110110011111001011001100000011110011101001010000001100101000100011111011111001001111100011000011110111011001110110100110001101101110110001001100000010101011100100100000100001000011010101001010011011011100101101110100100111100011100010010111111110101011111001100111010000011001110110110111110010010000010111010010010110011110100100100000011011000111100110100010011100011011010010110010001110,0000100000000000000000000100000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000011111111000000000000000000000000111110000000000000000000000000000101000000000000000000000000000000000000000000000000000000000000111111110000000000000000000000001111111000000000000000000000000011110100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000011100110000000000000000000000000111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0010110101011111110111101111111011010110011001111101111001000100110110011001001001100011101100001111001000110110011111001011001100000011110011101001010000001100101000100011111011111001001111100011000011110111011001110110100110001101101110110001001100000010101011100100100000100001000011010101001010011011011100101101110100100111100011100010010111111110101011111001100111010000011001110110110111110010010000010111010010010110011110100100100000011011000111100110100010011100011011010010110010001110,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000011111100000000000000000000000000111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111000000000000000000000011010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0010110101011111110111101111111011010110011001111101111001000100110110011001001001100011101100001111001000110110011111001011001100000011110011101001010000001100101000100011111011111001001111100011000011110111011001110110100110001101101110110001001100000010101011100100100000100001000011010101001010011011011100101101110100100111100011100010010111111110101011111001100111010000011001110110110111110010010000010111010010010110011110100100100000011011000111100110100010011100011011010010110010001110,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000001000000000010000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000010000000000000010100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000011111111100000000000000000000000111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111100100000000000000000000000111111010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0010110101011111110111101111111011010110011001111101111001000100110110011001001001100011101100001111001000110110011111001011001100000011110011101001010000001100101000100011111011111001001111100011000011110111011001110110100110001101101110110001001100000010101011100100100000100001000011010101001010011011011100101101110100100111100011100010010111111110101011111001100111010000011001110110110111110010010000010111010010010110011110100100100000011011000111100110100010011100011011010010110010001110,0000000000000000000000000100000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
00000000000000000000000000000000011111110000000000000000000000000111111100000000000000000000000001111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0010110101011111110111101111111011010110011001111101111001000100110110011001001001100011101100001111001000110110011111001011001100000011110011101001010000001100101000100011111011111001001111100011000011110111011001110110100110001101101110110001001100000010101011100100100000100001000011010101001010011011011100101101110100100111100011100010010111111110101011111001100111010000011001110110110111110010010000010111010010010110011110100100100000011011000111100110100010011100011011010010110010001110,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
